timestamp,shortwave_radiation,direct_normal_irradiance,wind_speed_10m,wind_speed_100m
2025-09-15 16:00:00+00:00,461.0,557.0,31.0,48.1
2025-09-15 17:00:00+00:00,260.0,268.6,23.9,38.6
2025-09-15 18:00:00+00:00,211.0,303.9,28.3,45.2
2025-09-15 19:00:00+00:00,136.0,360.2,30.0,49.5
2025-09-15 20:00:00+00:00,26.0,115.8,29.2,48.6
2025-09-15 21:00:00+00:00,0.0,0.0,29.4,49.3
2025-09-15 22:00:00+00:00,0.0,0.0,29.3,48.9
2025-09-15 23:00:00+00:00,0.0,0.0,28.9,48.5
2025-09-16 00:00:00+00:00,0.0,0.0,28.0,47.4
2025-09-16 01:00:00+00:00,0.0,0.0,27.7,47.0
2025-09-16 02:00:00+00:00,0.0,0.0,26.2,44.5
2025-09-16 03:00:00+00:00,0.0,0.0,25.2,42.7
2025-09-16 04:00:00+00:00,0.0,0.0,24.2,41.3
2025-09-16 05:00:00+00:00,0.0,0.0,22.9,39.6
2025-09-16 06:00:00+00:00,0.0,0.0,21.6,37.8
2025-09-16 07:00:00+00:00,0.0,0.0,20.9,36.8
2025-09-16 08:00:00+00:00,13.0,62.1,21.4,37.3
2025-09-16 09:00:00+00:00,116.0,379.7,20.3,34.3
2025-09-16 10:00:00+00:00,271.0,598.0,24.2,37.8
2025-09-16 11:00:00+00:00,399.0,664.1,26.5,40.7
2025-09-16 12:00:00+00:00,512.0,724.6,25.2,38.3
2025-09-16 13:00:00+00:00,560.0,688.7,27.4,41.0
2025-09-16 14:00:00+00:00,562.0,638.4,29.1,43.8
2025-09-16 15:00:00+00:00,552.0,673.3,24.0,36.0
2025-09-16 16:00:00+00:00,506.0,668.3,24.5,36.8
2025-09-16 17:00:00+00:00,390.0,563.9,24.9,37.0
2025-09-16 18:00:00+00:00,268.0,457.9,21.8,33.3
2025-09-16 19:00:00+00:00,119.0,239.3,19.2,32.0
2025-09-16 20:00:00+00:00,25.0,108.2,17.5,31.4
2025-09-16 21:00:00+00:00,0.0,0.0,16.3,29.7
2025-09-16 22:00:00+00:00,0.0,0.0,15.4,28.3
2025-09-16 23:00:00+00:00,0.0,0.0,15.0,28.0
2025-09-17 00:00:00+00:00,0.0,0.0,14.1,26.8
2025-09-17 01:00:00+00:00,0.0,0.0,13.9,26.8
2025-09-17 02:00:00+00:00,0.0,0.0,13.9,27.6
2025-09-17 03:00:00+00:00,0.0,0.0,12.1,25.1
2025-09-17 04:00:00+00:00,0.0,0.0,12.1,25.7
2025-09-17 05:00:00+00:00,0.0,0.0,11.6,24.9
2025-09-17 06:00:00+00:00,0.0,0.0,11.2,23.9
2025-09-17 07:00:00+00:00,0.0,0.0,12.2,24.2
2025-09-17 08:00:00+00:00,4.0,0.0,12.8,24.4
2025-09-17 09:00:00+00:00,22.0,0.0,11.8,21.9
2025-09-17 10:00:00+00:00,42.0,0.0,11.4,20.7
2025-09-17 11:00:00+00:00,71.0,0.0,12.2,22.3
2025-09-17 12:00:00+00:00,116.0,28.5,12.0,21.7
2025-09-17 13:00:00+00:00,229.0,15.9,15.8,24.5
2025-09-17 14:00:00+00:00,228.0,18.3,18.3,28.6
2025-09-17 15:00:00+00:00,192.0,20.4,20.6,32.3
2025-09-17 16:00:00+00:00,226.0,74.2,23.0,35.5
2025-09-17 17:00:00+00:00,277.0,200.6,23.1,35.4
2025-09-17 18:00:00+00:00,167.0,101.0,18.4,30.3
2025-09-17 19:00:00+00:00,125.0,280.2,17.7,30.6
2025-09-17 20:00:00+00:00,19.0,62.4,15.2,28.0
2025-09-17 21:00:00+00:00,0.0,0.0,15.1,28.2
2025-09-17 22:00:00+00:00,0.0,0.0,16.4,30.3
2025-09-17 23:00:00+00:00,0.0,0.0,16.5,29.6
2025-09-18 00:00:00+00:00,0.0,0.0,17.4,31.2
2025-09-18 01:00:00+00:00,0.0,0.0,17.2,32.1
2025-09-18 02:00:00+00:00,0.0,0.0,15.9,30.3
2025-09-18 03:00:00+00:00,0.0,0.0,16.9,30.9
2025-09-18 04:00:00+00:00,0.0,0.0,15.5,29.2
2025-09-18 05:00:00+00:00,0.0,0.0,15.7,28.9
2025-09-18 06:00:00+00:00,0.0,0.0,16.0,28.9
2025-09-18 07:00:00+00:00,0.0,0.0,15.4,27.9
2025-09-18 08:00:00+00:00,9.0,33.2,15.8,29.5
2025-09-18 09:00:00+00:00,115.0,422.7,13.9,29.1
2025-09-18 10:00:00+00:00,256.0,561.1,17.7,27.6
2025-09-18 11:00:00+00:00,402.0,692.6,21.4,31.3
2025-09-18 12:00:00+00:00,420.0,393.5,19.9,29.2
2025-09-18 13:00:00+00:00,444.0,362.5,19.1,27.6
2025-09-18 14:00:00+00:00,509.0,454.4,19.2,27.5
2025-09-18 15:00:00+00:00,355.0,219.8,20.5,30.3
2025-09-18 16:00:00+00:00,267.0,101.1,19.3,29.1
2025-09-18 17:00:00+00:00,242.0,142.3,17.6,27.1
2025-09-18 18:00:00+00:00,230.0,331.0,18.1,27.9
2025-09-18 19:00:00+00:00,127.0,328.7,11.9,21.5
2025-09-18 20:00:00+00:00,22.0,116.9,9.4,21.4
2025-09-18 21:00:00+00:00,0.0,0.0,7.9,21.0
2025-09-18 22:00:00+00:00,0.0,0.0,7.0,19.6
2025-09-18 23:00:00+00:00,0.0,0.0,6.4,17.8
2025-09-19 00:00:00+00:00,0.0,0.0,6.0,17.0
2025-09-19 01:00:00+00:00,0.0,0.0,5.7,15.8
2025-09-19 02:00:00+00:00,0.0,0.0,5.6,15.1
2025-09-19 03:00:00+00:00,0.0,0.0,6.3,16.3
2025-09-19 04:00:00+00:00,0.0,0.0,5.8,15.1
2025-09-19 05:00:00+00:00,0.0,0.0,4.9,14.2
2025-09-19 06:00:00+00:00,0.0,0.0,5.9,15.9
2025-09-19 07:00:00+00:00,0.0,0.0,6.3,18.2
2025-09-19 08:00:00+00:00,10.0,51.7,6.1,17.7
2025-09-19 09:00:00+00:00,112.0,421.6,8.6,18.2
2025-09-19 10:00:00+00:00,262.0,619.4,7.3,20.4
2025-09-19 11:00:00+00:00,405.0,728.4,7.4,12.4
2025-09-19 12:00:00+00:00,517.0,764.6,8.1,12.2
2025-09-19 13:00:00+00:00,597.0,813.2,9.7,14.1
2025-09-19 14:00:00+00:00,612.0,756.0,10.0,14.3
2025-09-19 15:00:00+00:00,548.0,553.4,12.0,17.3
2025-09-19 16:00:00+00:00,476.0,503.3,11.4,17.0
2025-09-19 17:00:00+00:00,438.0,758.7,11.7,18.4
2025-09-19 18:00:00+00:00,300.0,679.4,8.8,18.5
2025-09-19 19:00:00+00:00,146.0,503.5,7.4,20.3
2025-09-19 20:00:00+00:00,22.0,135.4,8.5,24.0
2025-09-19 21:00:00+00:00,0.0,0.0,9.2,25.8
2025-09-19 22:00:00+00:00,0.0,0.0,10.9,28.2
2025-09-19 23:00:00+00:00,0.0,0.0,12.6,30.5
2025-09-20 00:00:00+00:00,0.0,0.0,13.1,31.0
2025-09-20 01:00:00+00:00,0.0,0.0,13.0,30.3
2025-09-20 02:00:00+00:00,0.0,0.0,11.7,28.6
2025-09-20 03:00:00+00:00,0.0,0.0,11.0,28.1
2025-09-20 04:00:00+00:00,0.0,0.0,13.0,29.7
2025-09-20 05:00:00+00:00,0.0,0.0,9.3,24.0
2025-09-20 06:00:00+00:00,0.0,0.0,9.7,24.4
2025-09-20 07:00:00+00:00,0.0,0.0,9.9,25.1
2025-09-20 08:00:00+00:00,8.0,17.9,11.4,26.3
2025-09-20 09:00:00+00:00,96.0,269.8,12.0,23.8
2025-09-20 10:00:00+00:00,203.0,278.8,9.4,19.7
2025-09-20 11:00:00+00:00,346.0,533.3,16.0,24.6
2025-09-20 12:00:00+00:00,305.0,153.5,17.7,28.0
2025-09-20 13:00:00+00:00,193.0,22.8,13.4,21.3
2025-09-20 14:00:00+00:00,44.0,0.0,10.2,21.0
2025-09-20 15:00:00+00:00,50.0,0.0,11.7,23.7
2025-09-20 16:00:00+00:00,169.0,46.2,14.6,26.6
2025-09-20 17:00:00+00:00,124.0,4.3,17.4,28.7
2025-09-20 18:00:00+00:00,121.0,38.4,18.3,31.1
2025-09-20 19:00:00+00:00,73.0,31.8,21.9,37.8
2025-09-20 20:00:00+00:00,9.0,0.0,19.5,34.1
2025-09-20 21:00:00+00:00,0.0,0.0,18.8,32.9
2025-09-20 22:00:00+00:00,0.0,0.0,17.1,31.4
2025-09-20 23:00:00+00:00,0.0,0.0,19.1,34.4
2025-09-21 00:00:00+00:00,0.0,0.0,20.2,35.6
2025-09-21 01:00:00+00:00,0.0,0.0,20.1,34.4
2025-09-21 02:00:00+00:00,0.0,0.0,19.4,32.8
2025-09-21 03:00:00+00:00,0.0,0.0,17.4,30.2
2025-09-21 04:00:00+00:00,0.0,0.0,18.4,32.1
2025-09-21 05:00:00+00:00,0.0,0.0,17.9,30.8
2025-09-21 06:00:00+00:00,0.0,0.0,18.6,32.0
2025-09-21 07:00:00+00:00,0.0,0.0,17.8,30.6
2025-09-21 08:00:00+00:00,3.0,0.0,16.3,28.2
2025-09-21 09:00:00+00:00,46.0,12.9,18.5,28.1
2025-09-21 10:00:00+00:00,181.0,143.0,15.4,22.9
2025-09-21 11:00:00+00:00,195.0,34.1,13.4,19.7
2025-09-21 12:00:00+00:00,193.0,29.5,14.4,21.1
2025-09-21 13:00:00+00:00,303.0,78.9,12.7,17.7
2025-09-21 14:00:00+00:00,241.0,67.8,10.1,14.4
2025-09-21 15:00:00+00:00,149.0,0.0,10.3,15.0
2025-09-21 16:00:00+00:00,196.0,16.2,11.3,16.5
2025-09-21 17:00:00+00:00,107.0,0.0,12.3,18.3
2025-09-21 18:00:00+00:00,122.0,99.3,10.8,16.1
2025-09-21 19:00:00+00:00,79.0,159.1,9.2,16.7
2025-09-21 20:00:00+00:00,12.0,29.6,7.4,16.5
2025-09-21 21:00:00+00:00,0.0,0.0,8.8,19.3
2025-09-21 22:00:00+00:00,0.0,0.0,7.9,20.0
2025-09-21 23:00:00+00:00,0.0,0.0,7.1,19.8
2025-09-22 00:00:00+00:00,0.0,0.0,6.8,19.5
2025-09-22 01:00:00+00:00,0.0,0.0,5.9,17.1
2025-09-22 02:00:00+00:00,0.0,0.0,6.0,17.6
2025-09-22 03:00:00+00:00,0.0,0.0,5.7,16.7
2025-09-22 04:00:00+00:00,0.0,0.0,6.5,19.0
2025-09-22 05:00:00+00:00,0.0,0.0,8.1,22.9
2025-09-22 06:00:00+00:00,0.0,0.0,8.3,22.8
2025-09-22 07:00:00+00:00,0.0,0.0,7.6,22.0
2025-09-22 08:00:00+00:00,7.0,38.2,8.3,21.8
2025-09-22 09:00:00+00:00,102.0,398.0,8.3,23.5
2025-09-22 10:00:00+00:00,252.0,609.9,11.2,17.8
2025-09-22 11:00:00+00:00,396.0,725.9,17.2,25.3
2025-09-22 12:00:00+00:00,434.0,606.1,18.8,27.8
2025-09-22 13:00:00+00:00,540.0,710.6,19.5,28.6
2025-09-22 14:00:00+00:00,513.0,606.1,19.3,28.2
2025-09-22 15:00:00+00:00,501.0,589.5,18.9,27.8
2025-09-22 16:00:00+00:00,488.0,683.9,18.5,27.0
2025-09-22 17:00:00+00:00,328.0,468.9,19.0,28.3
2025-09-22 18:00:00+00:00,260.0,563.8,18.4,28.1
2025-09-22 19:00:00+00:00,110.0,283.8,16.2,27.4
2025-09-22 20:00:00+00:00,13.0,31.0,13.9,26.1
2025-09-22 21:00:00+00:00,0.0,0.0,13.5,25.6
2025-09-22 22:00:00+00:00,0.0,0.0,13.0,24.8
2025-09-22 23:00:00+00:00,0.0,0.0,11.8,22.9
2025-09-23 00:00:00+00:00,0.0,0.0,11.4,22.1
2025-09-23 01:00:00+00:00,0.0,0.0,11.7,22.3
2025-09-23 02:00:00+00:00,0.0,0.0,11.4,22.1
2025-09-23 03:00:00+00:00,0.0,0.0,10.3,20.8
2025-09-23 04:00:00+00:00,0.0,0.0,9.7,20.0
2025-09-23 05:00:00+00:00,0.0,0.0,8.8,18.3
2025-09-23 06:00:00+00:00,0.0,0.0,9.7,19.6
2025-09-23 07:00:00+00:00,0.0,0.0,9.4,19.5
2025-09-23 08:00:00+00:00,2.0,0.0,9.1,18.7
2025-09-23 09:00:00+00:00,30.0,0.0,8.3,18.9
2025-09-23 10:00:00+00:00,100.0,33.5,8.9,14.3
2025-09-23 11:00:00+00:00,189.0,53.4,9.9,14.9
2025-09-23 12:00:00+00:00,444.0,587.2,11.8,17.0
2025-09-23 13:00:00+00:00,580.0,808.3,17.8,25.4
2025-09-23 14:00:00+00:00,404.0,275.9,18.6,26.9
2025-09-23 15:00:00+00:00,297.0,132.2,16.8,24.7
2025-09-23 16:00:00+00:00,276.0,146.6,18.2,27.0
2025-09-23 17:00:00+00:00,196.0,60.2,20.1,30.7
2025-09-23 18:00:00+00:00,147.0,78.0,17.5,27.8
2025-09-23 19:00:00+00:00,106.0,317.5,14.2,25.4
2025-09-23 20:00:00+00:00,10.0,32.5,14.2,26.7
2025-09-23 21:00:00+00:00,0.0,0.0,14.2,27.1
2025-09-23 22:00:00+00:00,0.0,0.0,14.2,27.8
2025-09-23 23:00:00+00:00,0.0,0.0,14.1,28.0
2025-09-24 00:00:00+00:00,0.0,0.0,14.8,28.8
2025-09-24 01:00:00+00:00,0.0,0.0,13.8,27.4
2025-09-24 02:00:00+00:00,0.0,0.0,13.9,27.7
2025-09-24 03:00:00+00:00,0.0,0.0,14.5,28.5
2025-09-24 04:00:00+00:00,0.0,0.0,15.8,29.9
2025-09-24 05:00:00+00:00,0.0,0.0,15.3,28.9
2025-09-24 06:00:00+00:00,0.0,0.0,14.5,28.4
2025-09-24 07:00:00+00:00,0.0,0.0,15.2,29.2
2025-09-24 08:00:00+00:00,5.0,0.0,14.7,28.2
2025-09-24 09:00:00+00:00,70.0,84.5,13.2,25.6
2025-09-24 10:00:00+00:00,180.0,166.4,16.0,25.5
2025-09-24 11:00:00+00:00,318.0,335.5,15.6,23.7
2025-09-24 12:00:00+00:00,452.0,541.3,18.6,27.5
2025-09-24 13:00:00+00:00,500.0,466.5,20.1,29.7
2025-09-24 14:00:00+00:00,522.0,452.9,20.9,30.8
2025-09-24 15:00:00+00:00,519.0,498.5,21.9,32.4
2025-09-24 16:00:00+00:00,355.0,227.8,24.1,35.7
2025-09-24 17:00:00+00:00,227.0,88.1,18.7,28.4
2025-09-24 18:00:00+00:00,133.0,12.7,14.5,24.1
2025-09-24 19:00:00+00:00,43.0,0.0,13.7,24.6
2025-09-24 20:00:00+00:00,6.0,0.0,14.5,26.3
2025-09-24 21:00:00+00:00,0.0,0.0,14.4,27.9
2025-09-24 22:00:00+00:00,0.0,0.0,15.0,28.4
2025-09-24 23:00:00+00:00,0.0,0.0,14.1,27.2
2025-09-25 00:00:00+00:00,0.0,0.0,12.6,25.0
2025-09-25 01:00:00+00:00,0.0,0.0,11.2,23.2
2025-09-25 02:00:00+00:00,0.0,0.0,11.0,23.1
2025-09-25 03:00:00+00:00,0.0,0.0,9.7,22.4
2025-09-25 04:00:00+00:00,0.0,0.0,11.1,23.9
2025-09-25 05:00:00+00:00,0.0,0.0,10.3,22.6
2025-09-25 06:00:00+00:00,0.0,0.0,9.9,21.5
2025-09-25 07:00:00+00:00,0.0,0.0,11.6,23.8
2025-09-25 08:00:00+00:00,3.0,0.0,13.9,26.0
2025-09-25 09:00:00+00:00,56.0,43.6,14.6,25.1
2025-09-25 10:00:00+00:00,125.0,106.9,16.0,25.0
2025-09-25 11:00:00+00:00,120.0,54.6,16.9,26.1
2025-09-25 12:00:00+00:00,281.0,311.4,18.1,26.9
2025-09-25 13:00:00+00:00,543.0,713.3,21.0,30.2
2025-09-25 14:00:00+00:00,381.0,246.4,18.4,26.5
2025-09-25 15:00:00+00:00,331.0,109.4,19.0,27.6
2025-09-25 16:00:00+00:00,223.0,50.5,18.4,27.5
2025-09-25 17:00:00+00:00,97.0,2.3,19.2,29.4
2025-09-25 18:00:00+00:00,62.0,0.0,17.0,25.6
2025-09-25 19:00:00+00:00,29.0,0.0,13.9,22.0
2025-09-25 20:00:00+00:00,3.0,0.0,14.3,23.6
2025-09-25 21:00:00+00:00,0.0,0.0,13.6,23.2
2025-09-25 22:00:00+00:00,0.0,0.0,12.7,22.0
2025-09-25 23:00:00+00:00,0.0,0.0,11.4,20.5
2025-09-26 00:00:00+00:00,0.0,0.0,10.2,19.3
2025-09-26 01:00:00+00:00,0.0,0.0,9.0,19.0
2025-09-26 02:00:00+00:00,0.0,0.0,7.7,19.3
2025-09-26 03:00:00+00:00,0.0,0.0,6.2,17.9
2025-09-26 04:00:00+00:00,0.0,0.0,5.6,16.1
2025-09-26 05:00:00+00:00,0.0,0.0,6.0,17.3
2025-09-26 06:00:00+00:00,0.0,0.0,5.8,16.0
2025-09-26 07:00:00+00:00,0.0,0.0,6.4,16.1
2025-09-26 08:00:00+00:00,1.0,0.0,6.3,13.8
2025-09-26 09:00:00+00:00,21.0,0.0,6.2,15.4
2025-09-26 10:00:00+00:00,144.0,164.6,7.9,11.4
2025-09-26 11:00:00+00:00,323.0,515.6,9.8,13.5
2025-09-26 12:00:00+00:00,409.0,499.4,9.8,13.3
2025-09-26 13:00:00+00:00,369.0,233.0,9.8,13.3
2025-09-26 14:00:00+00:00,282.0,67.5,10.7,15.0
2025-09-26 15:00:00+00:00,264.0,96.8,10.7,14.9
2025-09-26 16:00:00+00:00,298.0,166.5,9.5,12.9
2025-09-26 17:00:00+00:00,193.0,67.3,7.8,10.7
2025-09-26 18:00:00+00:00,150.0,152.2,7.2,10.1
2025-09-26 19:00:00+00:00,67.0,98.8,2.8,7.9
2025-09-26 20:00:00+00:00,6.0,19.1,1.8,6.4
2025-09-26 21:00:00+00:00,0.0,0.0,3.8,9.3
2025-09-26 22:00:00+00:00,0.0,0.0,5.0,14.1
2025-09-26 23:00:00+00:00,0.0,0.0,6.4,17.5
2025-09-27 00:00:00+00:00,0.0,0.0,5.8,16.2
2025-09-27 01:00:00+00:00,0.0,0.0,4.8,14.1
2025-09-27 02:00:00+00:00,0.0,0.0,3.5,11.4
2025-09-27 03:00:00+00:00,0.0,0.0,2.6,10.1
2025-09-27 04:00:00+00:00,0.0,0.0,0.9,5.1
2025-09-27 05:00:00+00:00,0.0,0.0,1.1,4.9
2025-09-27 06:00:00+00:00,0.0,0.0,1.7,6.5
2025-09-27 07:00:00+00:00,0.0,0.0,1.5,5.4
2025-09-27 08:00:00+00:00,3.0,19.1,1.0,4.7
2025-09-27 09:00:00+00:00,80.0,325.7,3.9,6.5
2025-09-27 10:00:00+00:00,215.0,487.5,2.4,5.1
2025-09-27 11:00:00+00:00,367.0,705.8,2.8,3.8
2025-09-27 12:00:00+00:00,481.0,774.7,2.6,3.6
2025-09-27 13:00:00+00:00,546.0,769.1,3.8,5.1
2025-09-27 14:00:00+00:00,573.0,778.7,5.8,7.9
2025-09-27 15:00:00+00:00,397.0,344.7,4.7,6.6
2025-09-27 16:00:00+00:00,384.0,378.9,4.7,6.3
2025-09-27 17:00:00+00:00,199.0,129.5,6.3,8.7
2025-09-27 18:00:00+00:00,137.0,104.7,6.2,8.8
2025-09-27 19:00:00+00:00,72.0,206.1,3.7,9.7
2025-09-27 20:00:00+00:00,6.0,19.1,3.1,9.5
2025-09-27 21:00:00+00:00,0.0,0.0,3.0,8.7
2025-09-27 22:00:00+00:00,0.0,0.0,5.0,12.4
2025-09-27 23:00:00+00:00,0.0,0.0,5.9,14.8
2025-09-28 00:00:00+00:00,0.0,0.0,5.1,13.4
2025-09-28 01:00:00+00:00,0.0,0.0,3.4,10.0
2025-09-28 02:00:00+00:00,0.0,0.0,2.7,6.1
2025-09-28 03:00:00+00:00,0.0,0.0,3.6,10.0
2025-09-28 04:00:00+00:00,0.0,0.0,3.1,9.1
2025-09-28 05:00:00+00:00,0.0,0.0,3.4,9.3
2025-09-28 06:00:00+00:00,0.0,0.0,3.8,10.3
2025-09-28 07:00:00+00:00,0.0,0.0,4.3,11.7
2025-09-28 08:00:00+00:00,2.0,0.0,4.1,11.6
2025-09-28 09:00:00+00:00,76.0,313.1,4.8,10.8
2025-09-28 10:00:00+00:00,208.0,484.7,2.0,9.9
2025-09-28 11:00:00+00:00,357.0,655.1,1.8,4.0
2025-09-28 12:00:00+00:00,482.0,784.1,2.2,3.1
2025-09-28 13:00:00+00:00,558.0,821.4,2.8,4.0
2025-09-28 14:00:00+00:00,586.0,834.4,2.2,3.1
2025-09-28 15:00:00+00:00,543.0,746.3,3.5,4.7
2025-09-28 16:00:00+00:00,453.0,632.8,3.6,4.7
2025-09-28 17:00:00+00:00,342.0,539.8,3.2,4.0
2025-09-28 18:00:00+00:00,177.0,303.5,4.2,6.3
2025-09-28 19:00:00+00:00,57.0,107.6,5.9,13.8
2025-09-28 20:00:00+00:00,4.0,19.1,5.4,14.7
2025-09-28 21:00:00+00:00,0.0,0.0,3.5,12.1
2025-09-28 22:00:00+00:00,0.0,0.0,3.7,10.5
2025-09-28 23:00:00+00:00,0.0,0.0,3.1,10.9
2025-09-29 00:00:00+00:00,0.0,0.0,2.0,9.1
2025-09-29 01:00:00+00:00,0.0,0.0,1.9,7.6
2025-09-29 02:00:00+00:00,0.0,0.0,4.4,9.6
2025-09-29 03:00:00+00:00,0.0,0.0,2.4,10.6
2025-09-29 04:00:00+00:00,0.0,0.0,3.5,6.4
2025-09-29 05:00:00+00:00,0.0,0.0,3.3,7.2
2025-09-29 06:00:00+00:00,0.0,0.0,3.6,8.9
2025-09-29 07:00:00+00:00,0.0,0.0,3.0,9.3
2025-09-29 08:00:00+00:00,2.0,0.0,2.3,9.2
2025-09-29 09:00:00+00:00,76.0,349.7,5.7,10.2
2025-09-29 10:00:00+00:00,217.0,562.7,2.3,8.8
2025-09-29 11:00:00+00:00,362.0,712.5,3.0,4.6
2025-09-29 12:00:00+00:00,477.0,785.9,4.2,5.8
2025-09-29 13:00:00+00:00,551.0,820.1,5.3,7.1
2025-09-29 14:00:00+00:00,576.0,826.9,6.8,9.2
2025-09-29 15:00:00+00:00,462.0,582.3,6.5,8.8
2025-09-29 16:00:00+00:00,419.0,575.5,9.3,12.5
2025-09-29 17:00:00+00:00,277.0,382.9,12.5,17.7
2025-09-29 18:00:00+00:00,139.0,158.6,13.5,20.2
2025-09-29 19:00:00+00:00,66.0,157.7,8.4,16.9
2025-09-29 20:00:00+00:00,3.0,0.0,8.6,18.8
2025-09-29 21:00:00+00:00,0.0,0.0,8.1,19.0
2025-09-29 22:00:00+00:00,0.0,0.0,5.5,16.0
2025-09-29 23:00:00+00:00,0.0,0.0,5.3,14.9
2025-09-30 00:00:00+00:00,0.0,0.0,4.7,13.6
2025-09-30 01:00:00+00:00,0.0,0.0,4.2,11.8
2025-09-30 02:00:00+00:00,0.0,0.0,4.9,13.6
2025-09-30 03:00:00+00:00,0.0,0.0,5.0,13.7
2025-09-30 04:00:00+00:00,0.0,0.0,4.9,13.9
2025-09-30 05:00:00+00:00,0.0,0.0,5.6,14.2
2025-09-30 06:00:00+00:00,0.0,0.0,5.6,14.2
2025-09-30 07:00:00+00:00,0.0,0.0,5.8,15.1
2025-09-30 08:00:00+00:00,1.0,0.0,6.4,16.0
2025-09-30 09:00:00+00:00,50.0,129.7,7.9,16.2
2025-09-30 10:00:00+00:00,190.0,437.7,6.6,12.1
2025-09-30 11:00:00+00:00,337.0,633.1,10.4,14.6
2025-09-30 12:00:00+00:00,426.0,649.4,9.1,12.5
2025-09-30 13:00:00+00:00,506.0,708.7,8.8,12.0
2025-09-30 14:00:00+00:00,529.0,720.2,7.9,10.7
2025-09-30 15:00:00+00:00,496.0,662.4,7.8,10.7
2025-09-30 16:00:00+00:00,413.0,576.3,8.3,11.3
2025-09-30 17:00:00+00:00,315.0,533.7,7.7,10.8
2025-09-30 18:00:00+00:00,175.0,353.0,6.8,10.4
2025-09-30 19:00:00+00:00,68.0,267.8,5.4,14.6
2025-09-30 20:00:00+00:00,3.0,19.1,6.6,17.5
2025-09-30 21:00:00+00:00,0.0,0.0,5.9,16.3
2025-09-30 22:00:00+00:00,0.0,0.0,5.4,15.0
2025-09-30 23:00:00+00:00,0.0,0.0,4.3,14.0
2025-10-01 00:00:00+00:00,0.0,0.0,3.7,12.4
2025-10-01 01:00:00+00:00,0.0,0.0,2.3,8.4
2025-10-01 02:00:00+00:00,0.0,0.0,1.7,7.7
2025-10-01 03:00:00+00:00,0.0,0.0,1.9,7.0
2025-10-01 04:00:00+00:00,0.0,0.0,3.0,8.1
2025-10-01 05:00:00+00:00,0.0,0.0,2.2,7.2
2025-10-01 06:00:00+00:00,0.0,0.0,4.1,10.5
2025-10-01 07:00:00+00:00,0.0,0.0,3.2,10.5
2025-10-01 08:00:00+00:00,1.0,0.0,3.5,11.1
2025-10-01 09:00:00+00:00,47.0,53.5,3.5,10.3
2025-10-01 10:00:00+00:00,132.0,95.2,2.5,4.1
2025-10-01 11:00:00+00:00,240.0,183.1,2.4,2.5
2025-10-01 12:00:00+00:00,412.0,498.1,3.8,5.1
2025-10-01 13:00:00+00:00,505.0,681.4,4.0,5.2
2025-10-01 14:00:00+00:00,532.0,672.0,5.4,7.0
2025-10-01 15:00:00+00:00,498.0,596.0,6.2,8.4
2025-10-01 16:00:00+00:00,404.0,456.9,5.1,6.7
2025-10-01 17:00:00+00:00,289.0,314.6,5.4,7.2
2025-10-01 18:00:00+00:00,152.0,106.8,5.2,7.8
2025-10-01 19:00:00+00:00,52.0,24.9,4.0,10.1
2025-10-01 20:00:00+00:00,2.0,0.0,5.6,14.3
2025-10-01 21:00:00+00:00,0.0,0.0,6.7,17.5
2025-10-01 22:00:00+00:00,0.0,0.0,7.5,21.3
2025-10-01 23:00:00+00:00,0.0,0.0,6.8,19.8
2025-10-02 00:00:00+00:00,0.0,0.0,6.2,17.7
2025-10-02 01:00:00+00:00,0.0,0.0,5.7,16.8
2025-10-02 02:00:00+00:00,0.0,0.0,5.4,15.3
2025-10-02 03:00:00+00:00,0.0,0.0,3.8,12.6
2025-10-02 04:00:00+00:00,0.0,0.0,5.2,15.7
2025-10-02 05:00:00+00:00,0.0,0.0,5.8,17.0
2025-10-02 06:00:00+00:00,0.0,0.0,5.6,16.5
2025-10-02 07:00:00+00:00,0.0,0.0,6.4,17.6
2025-10-02 08:00:00+00:00,1.0,0.0,7.8,18.8
2025-10-02 09:00:00+00:00,15.0,0.0,8.1,17.8
2025-10-02 10:00:00+00:00,59.0,3.9,8.4,19.3
2025-10-02 11:00:00+00:00,133.0,20.6,8.8,15.0
2025-10-02 12:00:00+00:00,210.0,85.9,8.8,13.4
2025-10-02 13:00:00+00:00,200.0,12.7,9.2,13.7
2025-10-02 14:00:00+00:00,459.0,394.9,9.7,13.7
2025-10-02 15:00:00+00:00,429.0,396.7,9.3,13.2
2025-10-02 16:00:00+00:00,386.0,419.8,9.5,13.1
2025-10-02 17:00:00+00:00,329.0,583.2,8.5,11.9
2025-10-02 18:00:00+00:00,196.0,475.0,7.9,13.1
2025-10-02 19:00:00+00:00,66.0,244.5,5.5,14.2
2025-10-02 20:00:00+00:00,1.0,0.0,6.3,16.4
2025-10-02 21:00:00+00:00,0.0,0.0,7.1,18.8
2025-10-02 22:00:00+00:00,0.0,0.0,8.7,21.3
2025-10-02 23:00:00+00:00,0.0,0.0,8.7,21.3
2025-10-03 00:00:00+00:00,0.0,0.0,11.3,25.1
2025-10-03 01:00:00+00:00,0.0,0.0,11.9,25.9
2025-10-03 02:00:00+00:00,0.0,0.0,12.0,24.6
2025-10-03 03:00:00+00:00,0.0,0.0,12.3,24.0
2025-10-03 04:00:00+00:00,0.0,0.0,9.7,20.6
2025-10-03 05:00:00+00:00,0.0,0.0,10.7,22.1
